call_id,caller_number,called_number,start_time,call_duration,call_status,call_cost,data_usage_mb,data_cost,sms_count,sms_cost,is_roaming,roaming_surcharge,total_cost,t_c
54461f34-c427-46be-a171-aff2d2b817be,16389164030,19316501334,25-10-24 21:10,1582,ANSWERED,$15.82 ,724.22,$3.62 ,21,$0.42 ,TRUE,$6.45 ,26.31,$26.31 
32ffce11-df81-4896-85c7-945aa4bebf9f,12656165076,15172411371,08-01-24 21:10,1012,ANSWERED,$10.12 ,3143.42,$15.72 ,23,$0.46 ,FALSE,$0.00 ,$26.30 ,$26.30 
ce2635f7-8b6e-4239-af57-8a856cbf42d2,17924848583,17785718810,13-07-24 21:10,970,BUSY,$9.70 ,3204.73,$16.02 ,29,$0.58 ,FALSE,$0.00 ,26.3,$26.30 
5d7a763b-3b80-4d4a-b295-5206a3ff08a9,13209089424,19665012378,18-04-24 21:10,774,BUSY,$7.74 ,2171.33,$10.86 ,36,$0.72 ,TRUE,$6.97 ,$26.29 ,$26.29 
9479438d-2b8e-4e84-94df-007a7211779f,16524453349,19051819231,11-03-24 21:10,1166,FAILED,$11.66 ,807.21,$4.04 ,50,$1.00 ,TRUE,$9.58 ,$26.28 ,$26.28 
c18042f7-7887-496d-857f-614b2f6d0bf4,19521258695,12385811073,10-11-24 21:10,900,FAILED,$9.00 ,1499.66,$7.50 ,14,$0.28 ,TRUE,$9.49 ,26.27,$26.27 
bc505b97-fbf6-4247-ab7e-a5dd97489f77,13951906906,14862887835,19-08-24 21:10,438,BUSY,$4.38 ,4202.29,$21.01 ,44,$0.88 ,FALSE,$0.00 ,$26.27 ,$26.27 
e30bd2b0-0ea0-4538-95e8-5ee6a8d258ab,15318009032,16241261809,08-11-24 21:10,1636,ANSWERED,$16.36 ,1885.67,$9.43 ,24,$0.48 ,FALSE,$0.00 ,$26.27 ,$26.27 
e6778be9-0adb-48a7-b23b-0270e77b540b,13352682159,19052842988,05-11-24 21:10,331,ANSWERED,$3.31 ,3626.27,$18.13 ,40,$0.80 ,TRUE,$4.02 ,26.26,$26.26 
5a4f92a1-c7e2-4542-ba19-1511779cf8d1,15382594024,16163956309,19-04-24 21:10,933,BUSY,$9.33 ,2653.94,$13.27 ,42,$0.84 ,TRUE,$2.81 ,$26.25 ,$26.25 
d1c78178-2c8d-49c4-8e9d-63c05afaf36d,15405291379,15785171638,28-12-23 21:10,1831,BUSY,$18.31 ,240.37,$1.20 ,0,$0.00 ,TRUE,$6.74 ,$26.25 ,$26.25 
ec9d50aa-8e56-4de2-b3dc-794af9b37e06,16862747604,12574513078,22-06-24 21:10,2585,FAILED,$25.85 ,43.89,$0.22 ,9,$0.18 ,FALSE,$0.00 ,$26.25 ,$26.25 
49ffa5e2-9657-4d63-96d6-205a387e65fd,16549941971,14076973662,01-04-24 21:10,686,BUSY,$6.86 ,3739.78,$18.70 ,34,$0.68 ,FALSE,$0.00 ,$26.24 ,$26.24 
d2b3e3f5-88e7-4078-86d0-566b717d7c21,15944567743,18871991550,21-11-23 21:10,924,NO_ANSWER,$9.24 ,3262.22,$16.31 ,34,$0.68 ,FALSE,$0.00 ,26.23,$26.23 
5ede1756-4d23-430d-ba8a-88eba3e33e61,16748333939,15474786431,23-10-24 21:10,252,NO_ANSWER,$2.52 ,4697.47,$23.49 ,10,$0.20 ,FALSE,$0.00 ,26.21,$26.21 
de6762d7-282a-48d8-9a65-e9f43911eda3,16014529028,13558291934,19-06-24 21:10,1542,ANSWERED,$15.42 ,2000.08,$10.00 ,39,$0.78 ,FALSE,$0.00 ,26.2,$26.20 
f332fc32-cf84-4a64-ba22-98bbce1b81dd,18188376281,16594366512,04-02-24 21:10,984,BUSY,$9.84 ,2077.89,$10.39 ,39,$0.78 ,TRUE,$5.19 ,26.2,$26.20 
c95bf0fe-fcff-43b4-bac3-7f3f7c2f766e,18075262820,19102241025,21-06-24 21:10,1368,ANSWERED,$13.68 ,2363.81,$11.82 ,35,$0.70 ,FALSE,$0.00 ,$26.20 ,$26.20 
b926fbba-aec9-4b02-8d70-51cc0f4a6ea6,14663616740,15721653504,11-04-24 21:10,1228,BUSY,$12.28 ,1181.6,$5.91 ,49,$0.98 ,TRUE,$7.02 ,26.19,$26.19 
02327d39-c24f-4821-b3cb-f58cb9088364,15408726691,14648979522,21-02-24 21:10,54,FAILED,$0.54 ,3512.68,$17.56 ,15,$0.30 ,TRUE,$7.79 ,26.19,$26.19 
92a94316-b874-4b66-a2fc-c8ac85fed165,13606365537,12726011036,14-01-24 21:10,1588,ANSWERED,$15.88 ,1900.75,$9.50 ,40,$0.80 ,FALSE,$0.00 ,26.18,$26.18 
9ce52698-9dd9-4b36-b7c3-304225202202,12324038563,18727632456,07-12-23 21:10,1446,BUSY,$14.46 ,2182.46,$10.91 ,40,$0.80 ,FALSE,$0.00 ,$26.17 ,$26.17 
7889db4b-50aa-406b-b6c0-848271a13123,12502327713,12865559234,16-01-24 21:10,1077,FAILED,$10.77 ,2320.51,$11.60 ,16,$0.32 ,TRUE,$3.47 ,26.16,$26.16 
494ec53b-d030-4122-a663-bd861a8ea4ad,18108595934,19219752265,15-06-24 21:10,994,NO_ANSWER,$9.94 ,2616.3,$13.08 ,2,$0.04 ,TRUE,$3.05 ,$26.11 ,$26.11 
4abed257-ea98-4032-b7f8-b6f6a6989866,18593675412,12799681136,14-11-24 21:10,1461,FAILED,$14.61 ,1987.44,$9.94 ,21,$0.42 ,TRUE,$1.14 ,$26.11 ,$26.11 
c147eefb-c898-49ca-a353-71e6e044f859,19983743720,18742716192,15-04-24 21:10,914,BUSY,$9.14 ,2474.52,$12.37 ,30,$0.60 ,TRUE,$4.00 ,$26.11 ,$26.11 
6bbba975-70ef-4405-a611-276ec3c03549,17848768087,17432733518,25-04-24 21:10,1463,ANSWERED,$14.63 ,2230.58,$11.15 ,16,$0.32 ,FALSE,$0.00 ,$26.10 ,$26.10 
f542e95b-dd40-483a-950d-e6b0ccdc2f3f,15586179628,18666337030,13-12-23 21:10,893,ANSWERED,$8.93 ,2956.82,$14.78 ,1,$0.02 ,TRUE,$2.37 ,$26.10 ,$26.10 
b7bf11d7-61ab-4d09-af47-a623f4bd7945,14679691375,16648987759,20-01-24 21:10,2101,NO_ANSWER,$21.01 ,631.86,$3.16 ,29,$0.58 ,TRUE,$1.35 ,$26.10 ,$26.10 
d6b2f322-dc7f-489d-9a00-95c47375dbc6,15381857363,14791226266,16-05-24 21:10,285,ANSWERED,$2.85 ,3521.17,$17.61 ,32,$0.64 ,TRUE,$4.98 ,26.08,$26.08 
245309c9-dad0-4e35-bc39-fc6220d55c3a,15674114106,15284462773,27-01-24 21:10,430,ANSWERED,$4.30 ,4281.54,$21.41 ,18,$0.36 ,FALSE,$0.00 ,$26.07 ,$26.07 
09603276-d2c7-4950-b9ea-80cafa4f3171,12168899156,18325475917,10-01-24 21:10,259,BUSY,$2.59 ,4575.6,$22.88 ,30,$0.60 ,FALSE,$0.00 ,$26.07 ,$26.07 
127e5e81-1d09-4f6e-80b9-6f6630dcf2a4,13737607598,13632311212,18-01-24 21:10,159,NO_ANSWER,$1.59 ,4831.82,$24.16 ,15,$0.30 ,FALSE,$0.00 ,$26.05 ,$26.05 
4a0e3287-e720-4cc5-be43-e0483fe3eada,13511455263,19719574748,19-01-24 21:10,1793,BUSY,$17.93 ,873.31,$4.37 ,31,$0.62 ,TRUE,$3.10 ,26.02,$26.02 
854c118f-5ff9-4381-a7b0-2124692f6d21,14388768328,18631468916,14-03-24 21:10,2405,BUSY,$24.05 ,57.31,$0.29 ,36,$0.72 ,TRUE,$0.96 ,$26.02 ,$26.02 
05cc37f0-9909-4f82-b6be-0b700ac65326,12277334792,15374836754,12-07-24 21:10,347,FAILED,$3.47 ,3014.21,$15.07 ,42,$0.84 ,TRUE,$6.62 ,$26.00 ,$26.00 
dedf49de-f138-43cf-811f-28b0993e2337,17975596860,12949815295,25-06-24 21:10,645,NO_ANSWER,$6.45 ,3744.62,$18.72 ,41,$0.82 ,FALSE,$0.00 ,$25.99 ,$25.99 
4f16be1d-0064-4804-a871-6fe0b551c579,14625657499,13632683844,17-10-24 21:10,2507,FAILED,$25.07 ,96.92,$0.48 ,21,$0.42 ,FALSE,$0.00 ,25.97,$25.97 
9e679858-3cb3-4995-892c-8d4cb9099a9b,12756748908,14818885994,17-02-24 21:10,2124,ANSWERED,$21.24 ,903.54,$4.52 ,10,$0.20 ,FALSE,$0.00 ,25.96,$25.96 
227b1e9b-ef0b-4c93-88cf-334c5725a072,12272122307,17071774772,17-12-23 21:10,2112,FAILED,$21.12 ,316.23,$1.58 ,12,$0.24 ,TRUE,$2.97 ,$25.91 ,$25.91 
8a1370dd-a321-4ce5-91d4-c188821dee22,13951182044,13942698236,18-01-24 21:10,2260,ANSWERED,$22.60 ,524.42,$2.62 ,34,$0.68 ,FALSE,$0.00 ,25.9,$25.90 
c7fbb780-ffce-4d90-9046-6f2c0f12098c,14109784953,19247222743,06-12-23 21:10,1393,BUSY,$13.93 ,2258.22,$11.29 ,34,$0.68 ,FALSE,$0.00 ,$25.90 ,$25.90 
53f5605d-ab43-4b09-8736-c525a832df7b,17341722146,15667917824,03-01-24 21:10,406,ANSWERED,$4.06 ,4223.77,$21.12 ,36,$0.72 ,FALSE,$0.00 ,$25.90 ,$25.90 
001f1b00-85f3-48ee-bd8e-6f4cb8f35520,19436318457,14251958767,29-01-24 21:10,877,BUSY,$8.77 ,3416.98,$17.08 ,2,$0.04 ,FALSE,$0.00 ,25.89,$25.89 
5a78174a-4022-43f4-897d-23c03eae252c,14704672689,19608766464,11-06-24 21:10,2207,FAILED,$22.07 ,614.51,$3.07 ,36,$0.72 ,FALSE,$0.00 ,$25.86 ,$25.86 
bae0b1de-4f8e-4222-8728-1d4ed375b1e2,13618404029,16535516614,26-09-24 21:10,1804,ANSWERED,$18.04 ,1516.83,$7.58 ,6,$0.12 ,TRUE,$0.12 ,$25.86 ,$25.86 
88c5bf41-dc50-400d-b38e-12c3ac9e19c5,16265971086,17122731277,09-02-24 21:10,591,FAILED,$5.91 ,3239.86,$16.20 ,41,$0.82 ,TRUE,$2.92 ,$25.85 ,$25.85 
3467afcb-f09b-4867-96c8-fca149b9e7c5,16971428672,15656393574,05-07-24 21:10,1973,ANSWERED,$19.73 ,1138.21,$5.69 ,21,$0.42 ,FALSE,$0.00 ,25.84,$25.84 
a15d858c-41cc-4f5e-a949-908501d268e0,13895054074,19652833825,20-09-24 21:10,263,NO_ANSWER,$2.63 ,4524.69,$22.62 ,19,$0.38 ,TRUE,$0.21 ,$25.84 ,$25.84 
c22ca013-952e-4d5e-8772-1645ea4fdbc8,16696184108,17085867191,26-03-24 21:10,1453,NO_ANSWER,$14.53 ,2086.97,$10.43 ,22,$0.44 ,TRUE,$0.43 ,25.83,$25.83 
6328e1ec-178f-4109-b4dd-6f0586aec27d,15302301162,15732983668,29-05-24 21:10,438,NO_ANSWER,$4.38 ,4130.37,$20.65 ,40,$0.80 ,FALSE,$0.00 ,$25.83 ,$25.83 
e50e8576-262e-4426-b468-a5aa7235a38a,16312422274,15365249487,12-05-24 21:10,1856,BUSY,$18.56 ,1374.64,$6.87 ,20,$0.40 ,FALSE,$0.00 ,$25.83 ,$25.83 
1996a89a-20e9-498b-b8d5-426fd1b3b6c9,13547793752,13285231850,26-02-24 21:10,1969,BUSY,$19.69 ,1142.59,$5.71 ,21,$0.42 ,FALSE,$0.00 ,25.82,$25.82 
74f4aef0-1657-48e4-9d54-5ca1ee71111b,12717876923,15981763804,28-02-24 21:10,2184,FAILED,$21.84 ,640.54,$3.20 ,39,$0.78 ,FALSE,$0.00 ,$25.82 ,$25.82 
fe41cd71-59d5-4215-a7f5-5a6bce3b2c26,15365459133,12106828691,04-11-24 21:10,2069,NO_ANSWER,$20.69 ,911.18,$4.56 ,27,$0.54 ,FALSE,$0.00 ,$25.79 ,$25.79 
d492faa4-ddd1-4f29-8a02-78c6d307a24e,17217413623,12468861914,28-02-24 21:10,1873,ANSWERED,$18.73 ,1332.36,$6.66 ,20,$0.40 ,FALSE,$0.00 ,$25.79 ,$25.79 
1db5c05e-b9d4-43c5-a6e7-1b1750c1064f,12641334307,17158595188,07-10-24 21:10,2495,NO_ANSWER,$24.95 ,132.71,$0.66 ,9,$0.18 ,FALSE,$0.00 ,$25.79 ,$25.79 
e610ce70-05c9-48a4-a05e-aa7627e6393d,14589634344,12542666287,31-03-24 21:10,612,ANSWERED,$6.12 ,3921.46,$19.61 ,2,$0.04 ,FALSE,$0.00 ,$25.77 ,$25.77 
a995d28c-a73b-46aa-8557-039d90b51a69,16562563577,13533002928,09-10-24 21:10,363,NO_ANSWER,$3.63 ,4253,$21.27 ,43,$0.86 ,FALSE,$0.00 ,25.76,$25.76 
574e51ce-60ce-496a-a662-1779c77dd4b0,16284234633,15128961542,09-03-24 21:10,479,NO_ANSWER,$4.79 ,3848.82,$19.24 ,25,$0.50 ,TRUE,$1.22 ,25.75,$25.75 
64a33cb4-4c8a-49cd-98d9-87bbfa08254e,15171128601,14545366601,03-01-24 21:10,2071,FAILED,$20.71 ,339.1,$1.70 ,41,$0.82 ,TRUE,$2.51 ,25.74,$25.74 
18608bf4-7381-4da6-beb3-fd263cfecae8,15794645983,17576689849,17-11-24 21:10,510,FAILED,$5.10 ,4111.95,$20.56 ,4,$0.08 ,FALSE,$0.00 ,25.74,$25.74 
0d7b41f6-ed37-4d75-90f1-7abe338e4fd7,17952011850,19443229353,01-08-24 21:10,1172,BUSY,$11.72 ,2747.63,$13.74 ,13,$0.26 ,FALSE,$0.00 ,25.72,$25.72 
f49ae580-7e13-47dc-97a4-47dd3742cc60,15531707316,18724622750,29-08-24 21:10,636,FAILED,$6.36 ,3717.55,$18.59 ,38,$0.76 ,FALSE,$0.00 ,$25.71 ,$25.71 
7ec4eb1d-faff-4d8d-857f-de51d81feb95,17447723668,19376383805,02-04-24 21:10,233,NO_ANSWER,$2.33 ,4608.57,$23.04 ,17,$0.34 ,FALSE,$0.00 ,25.71,$25.71 
f22ec091-36f7-4a79-bba9-b2d40d1b0c21,17617192437,16717151360,07-01-24 21:10,1867,ANSWERED,$18.67 ,785.84,$3.93 ,30,$0.60 ,TRUE,$2.50 ,25.7,$25.70 
61f2b92c-9ef9-41d0-aa39-0a190fb9e041,15334996220,19898628262,08-05-24 21:10,1682,ANSWERED,$16.82 ,845.61,$4.23 ,26,$0.52 ,TRUE,$4.12 ,$25.69 ,$25.69 
1d3cd74b-cb2b-418e-b7be-ea63f0072f3c,19205858316,19238583551,21-03-24 21:10,285,NO_ANSWER,$2.85 ,4456.59,$22.28 ,28,$0.56 ,FALSE,$0.00 ,$25.69 ,$25.69 
b034bc53-4d34-4b84-9864-5deb0666a67d,13703565703,19882499162,08-02-24 21:10,452,FAILED,$4.52 ,4205.93,$21.03 ,7,$0.14 ,FALSE,$0.00 ,$25.69 ,$25.69 
1158897d-78f2-42b7-9477-2dc6871a2c7a,17734035110,14285057747,14-09-24 21:10,1467,FAILED,$14.67 ,776.07,$3.88 ,27,$0.54 ,TRUE,$6.59 ,$25.68 ,$25.68 
29cd981f-c29d-4aff-9060-d171dd5015ba,17603747385,17042456457,03-08-24 21:10,1872,NO_ANSWER,$18.72 ,1283.45,$6.42 ,27,$0.54 ,FALSE,$0.00 ,$25.68 ,$25.68 
4520d7ac-199e-4fa5-b0fd-d6284a5256b4,12966199242,13255872293,31-05-24 21:10,2419,FAILED,$24.19 ,155.51,$0.78 ,35,$0.70 ,FALSE,$0.00 ,$25.67 ,$25.67 
6cc3fa7f-cc97-46bc-a8e3-edbe77aff93f,17619653330,17901365644,25-07-24 21:10,1762,FAILED,$17.62 ,1490.86,$7.45 ,30,$0.60 ,FALSE,$0.00 ,$25.67 ,$25.67 
e9f8eb55-ad47-4ae3-bfd0-b9ac3e1bf34a,17466695020,19157061503,15-01-24 21:10,2125,BUSY,$21.25 ,396.63,$1.98 ,21,$0.42 ,TRUE,$2.00 ,25.65,$25.65 
d0c7b09a-53c3-4fde-a30a-19bfd141de36,16975676476,18111029181,11-11-24 21:10,2187,NO_ANSWER,$21.87 ,595.63,$2.98 ,39,$0.78 ,FALSE,$0.00 ,25.63,$25.63 
f08f1bbd-8a13-413d-9641-5d806e7a825a,17581657228,18335925616,04-05-24 21:10,615,FAILED,$6.15 ,3871.2,$19.36 ,6,$0.12 ,FALSE,$0.00 ,$25.63 ,$25.63 
2c8d418b-3339-4eef-81dc-c0ad8230487a,17513156304,17922467739,26-11-23 21:10,423,BUSY,$4.23 ,4002,$20.01 ,17,$0.34 ,TRUE,$1.04 ,$25.62 ,$25.62 
539a8b8a-81f6-48da-9633-95448d91fe34,16982349905,14668838971,23-08-24 21:10,190,ANSWERED,$1.90 ,4703.36,$23.52 ,10,$0.20 ,FALSE,$0.00 ,25.62,$25.62 
36777206-ce03-4733-a463-64a21b5f30e4,14844801414,15038509719,07-01-24 21:10,844,ANSWERED,$8.44 ,1639.05,$8.20 ,33,$0.66 ,TRUE,$8.31 ,$25.61 ,$25.61 
ad54c73a-81b3-4f35-abc5-1ed67f1c9cca,16882935424,17781645097,12-04-24 21:10,1943,NO_ANSWER,$19.43 ,1223.4,$6.12 ,3,$0.06 ,FALSE,$0.00 ,$25.61 ,$25.61 
e0b7119d-c00b-4655-876b-66884be066e2,15461531611,16065319440,23-02-24 21:10,1981,FAILED,$19.81 ,1049.81,$5.25 ,27,$0.54 ,FALSE,$0.00 ,25.6,$25.60 
f789bf8a-b587-4330-8d61-077c1b5afec8,12403136447,18116416889,17-12-23 21:10,1493,FAILED,$14.93 ,1965.26,$9.83 ,41,$0.82 ,FALSE,$0.00 ,$25.58 ,$25.58 
982e586f-d9a5-42be-bf7d-f16f2964526d,17088026319,13564736949,07-07-24 21:10,1600,NO_ANSWER,$16.00 ,1844.56,$9.22 ,4,$0.08 ,TRUE,$0.25 ,25.55,$25.55 
577d587c-02f3-40eb-9a3c-b098aff623b9,12913625506,18677989627,17-02-24 21:10,2242,FAILED,$22.42 ,467.9,$2.34 ,39,$0.78 ,FALSE,$0.00 ,25.54,$25.54 
a83d3722-5229-4617-a14c-369517e22697,18384957051,12613811821,04-07-24 21:10,1124,BUSY,$11.24 ,2860.03,$14.30 ,0,$0.00 ,FALSE,$0.00 ,$25.54 ,$25.54 
544e9b3e-262c-440e-8af0-b41e93893fe0,16192642788,13124007614,08-04-24 21:10,97,BUSY,$0.97 ,4037.31,$20.19 ,35,$0.70 ,TRUE,$3.67 ,$25.53 ,$25.53 
551b6bbb-c445-4ca1-8bf5-0f78dbf1fae5,12398543325,18401125672,05-06-24 21:10,217,FAILED,$2.17 ,4450.38,$22.25 ,24,$0.48 ,TRUE,$0.63 ,$25.53 ,$25.53 
e5518fb5-fb97-4be8-aedb-6fd747002a6b,19733497104,16422125632,16-03-24 21:10,2235,FAILED,$22.35 ,508.35,$2.54 ,32,$0.64 ,FALSE,$0.00 ,$25.53 ,$25.53 
87b01fe4-4a9f-489f-ad79-876b9eef69f8,16448227002,13383076315,27-08-24 21:10,1070,NO_ANSWER,$10.70 ,2905.09,$14.53 ,15,$0.30 ,FALSE,$0.00 ,25.53,$25.53 
b9360a18-265b-495d-b820-3005ced4ec12,15581819775,12925794272,21-09-24 21:10,279,NO_ANSWER,$2.79 ,3140.17,$15.70 ,36,$0.72 ,TRUE,$6.32 ,25.53,$25.53 
bb0169a2-9973-463f-a8c8-2f4a17234743,13738688734,14933747969,12-10-24 21:10,1099,BUSY,$10.99 ,2736.46,$13.68 ,42,$0.84 ,FALSE,$0.00 ,$25.51 ,$25.51 
383ddc79-bced-4b9f-9306-fdd6ff651bcf,12137804651,14894134899,26-01-24 21:10,842,BUSY,$8.42 ,2056.41,$10.28 ,32,$0.64 ,TRUE,$6.17 ,25.51,$25.51 
a40f164e-3a4a-43e7-a5cd-11d78d7c53cb,18843575398,18727918625,18-01-24 21:10,471,BUSY,$4.71 ,4043.33,$20.22 ,28,$0.56 ,FALSE,$0.00 ,$25.49 ,$25.49 
b751e64a-e6f6-462f-a690-7f4d990135af,17658518354,18888298509,25-03-24 21:10,763,FAILED,$7.63 ,3463.71,$17.32 ,27,$0.54 ,FALSE,$0.00 ,$25.49 ,$25.49 
1dc78773-49a3-4e55-be7c-0b0e4890168d,19755976487,18449878560,28-04-24 21:10,953,NO_ANSWER,$9.53 ,3007.76,$15.04 ,45,$0.90 ,FALSE,$0.00 ,$25.47 ,$25.47 
b252e890-c795-4b29-abe9-accf726b1519,15005254375,18697788330,21-06-24 21:10,165,BUSY,$1.65 ,4671.16,$23.36 ,23,$0.46 ,FALSE,$0.00 ,$25.47 ,$25.47 
dddba260-7228-4303-88f7-d0afe9b97265,14938411460,12667293532,31-05-24 21:10,1928,FAILED,$19.28 ,1094.67,$5.47 ,36,$0.72 ,FALSE,$0.00 ,$25.47 ,$25.47 
c3f59184-1def-4d1d-82c1-7e17905b8103,12424616145,15579926795,13-12-23 21:10,767,ANSWERED,$7.67 ,3514.02,$17.57 ,11,$0.22 ,FALSE,$0.00 ,$25.46 ,$25.46 
7d86ae7e-6d1e-4792-908c-297187e015bc,18229481307,16151036602,28-01-24 21:10,2167,FAILED,$21.67 ,662.1,$3.31 ,24,$0.48 ,FALSE,$0.00 ,$25.46 ,$25.46 
64b62bc8-605b-450e-89d0-445553f2c6ea,14825463075,14705315075,16-09-24 21:10,163,BUSY,$1.63 ,3929.99,$19.65 ,48,$0.96 ,TRUE,$3.22 ,25.46,$25.46 
8cd463ee-04ca-4c15-889a-00b0114f3849,17487861893,14813497838,23-07-24 21:10,2293,FAILED,$22.93 ,490.25,$2.45 ,4,$0.08 ,FALSE,$0.00 ,25.46,$25.46 
cf309a82-b58a-4adf-9ccf-2a06a956c0f0,15119894418,16225346829,27-06-24 21:10,2501,NO_ANSWER,$25.01 ,36.92,$0.18 ,13,$0.26 ,FALSE,$0.00 ,25.45,$25.45 
d1d0f0f4-572e-4a13-ad8b-1781ef5cb5c2,17351503261,14543798819,23-03-24 21:10,2477,BUSY,$24.77 ,71.66,$0.36 ,16,$0.32 ,FALSE,$0.00 ,$25.45 ,$25.45 
8c33cd91-3d64-4669-b93f-6d840bb10295,14209603349,19085353788,07-01-24 21:10,502,FAILED,$5.02 ,3257.03,$16.29 ,46,$0.92 ,TRUE,$3.21 ,$25.44 ,$25.44 
4ac68cc5-3194-4b59-ba35-a64431e39009,15079713649,13341613566,06-08-24 21:10,741,ANSWERED,$7.41 ,3573.15,$17.87 ,8,$0.16 ,FALSE,$0.00 ,$25.44 ,$25.44 
fa16936b-125b-4f95-9b12-023aa5fcba60,18497117432,12557773143,02-12-23 21:10,2068,FAILED,$20.68 ,881.81,$4.41 ,17,$0.34 ,FALSE,$0.00 ,$25.43 ,$25.43 
ede3595f-a6af-43ae-abfa-46303f503450,19778062393,13129284810,24-08-24 21:10,814,BUSY,$8.14 ,2902.26,$14.51 ,45,$0.90 ,TRUE,$1.88 ,25.43,$25.43 
6af7fa4f-dfa1-4c42-93c4-a1f71f597b13,12286648430,14123493289,13-03-24 21:10,509,NO_ANSWER,$5.09 ,3117.47,$15.59 ,44,$0.88 ,TRUE,$3.85 ,$25.41 ,$25.41 
5ca3d31e-17d2-4e32-895c-f7ba78957925,19559008759,13549969224,22-01-24 21:10,711,NO_ANSWER,$7.11 ,3572.98,$17.86 ,21,$0.42 ,FALSE,$0.00 ,$25.39 ,$25.39 
bb60141e-a757-43ff-9801-027030e60ae8,16302805996,12175957862,17-02-24 21:10,1513,FAILED,$15.13 ,1975.19,$9.88 ,19,$0.38 ,FALSE,$0.00 ,$25.39 ,$25.39 
6ab437b0-0cbe-4a42-b486-7600027e37b5,14085138718,17829879786,02-02-24 21:10,1969,NO_ANSWER,$19.69 ,148.88,$0.74 ,19,$0.38 ,TRUE,$4.58 ,$25.39 ,$25.39 
9c16d6ee-d451-4e85-a68d-0942c495a512,17429941111,12977728491,29-06-24 21:10,913,FAILED,$9.13 ,2585.56,$12.93 ,42,$0.84 ,TRUE,$2.48 ,25.38,$25.38 
d360eb0b-e736-4a45-b7df-61abbb9c01be,18319287087,15932099059,18-09-24 21:10,827,ANSWERED,$8.27 ,3330.97,$16.65 ,23,$0.46 ,FALSE,$0.00 ,$25.38 ,$25.38 
421a7858-8c54-4bce-9e4a-08f87c2c14e1,12205633863,14801054679,03-08-24 21:10,466,BUSY,$4.66 ,4000.72,$20.00 ,35,$0.70 ,FALSE,$0.00 ,$25.36 ,$25.36 
5aa04697-27b0-4ca8-bd7a-5eeeaf8720d9,17805377352,14575085681,16-03-24 21:10,171,FAILED,$1.71 ,3972.89,$19.86 ,9,$0.18 ,TRUE,$3.61 ,$25.36 ,$25.36 
f101dc3b-86df-443a-92ba-e7a6950714dc,14252101941,16387761135,21-05-24 21:10,431,NO_ANSWER,$4.31 ,4055.75,$20.28 ,38,$0.76 ,FALSE,$0.00 ,$25.35 ,$25.35 
3f1c34a2-a1b9-4ee7-a62a-4b11570cc411,17933756084,13406207193,06-08-24 21:10,57,ANSWERED,$0.57 ,4291.27,$21.46 ,36,$0.72 ,TRUE,$2.60 ,$25.35 ,$25.35 
c4433aac-ebe8-47e0-9616-a50d4a330e50,12597361195,16242425679,06-09-24 21:10,1526,ANSWERED,$15.26 ,1356.04,$6.78 ,19,$0.38 ,TRUE,$2.93 ,25.35,$25.35 
5bc6b684-d3c8-4043-9d5c-ca5d4b39cedc,16833658305,15569375805,30-05-24 21:10,905,NO_ANSWER,$9.05 ,3194.75,$15.97 ,16,$0.32 ,FALSE,$0.00 ,25.34,$25.34 
04e74319-3c6e-4ba0-a36c-60c759bc7310,17799556098,13005523405,28-07-24 21:10,1697,BUSY,$16.97 ,1541.45,$7.71 ,33,$0.66 ,FALSE,$0.00 ,$25.34 ,$25.34 
5bdb4b3c-f1ce-4380-9617-b7e1a268c90c,17757997200,18356364357,22-01-24 21:10,866,ANSWERED,$8.66 ,1284.64,$6.42 ,32,$0.64 ,TRUE,$9.60 ,$25.32 ,$25.32 
0f0366b2-1788-42c4-82ce-88b277e8e86b,14646673530,14253461772,02-10-24 21:10,554,FAILED,$5.54 ,2272.15,$11.36 ,16,$0.32 ,TRUE,$8.10 ,$25.32 ,$25.32 
f63536b4-ec0d-41b8-a7fe-3262623d9620,19244841629,15049367254,05-10-24 21:10,149,BUSY,$1.49 ,4625.26,$23.13 ,35,$0.70 ,FALSE,$0.00 ,25.32,$25.32 
713041d2-d799-431d-ac2b-c181a1c08c49,15752299495,13691312089,20-05-24 21:10,864,FAILED,$8.64 ,2013.99,$10.07 ,50,$1.00 ,TRUE,$5.60 ,25.31,$25.31 
45c10dc2-4514-4245-9ffe-71d40e1dd637,17694637150,13758115328,02-07-24 21:10,2005,ANSWERED,$20.05 ,2.61,$0.01 ,44,$0.88 ,TRUE,$4.35 ,$25.29 ,$25.29 
75487759-db80-42af-85dd-d57c629749a2,19423123107,16724399524,07-12-23 21:10,530,ANSWERED,$5.30 ,3959.78,$19.80 ,9,$0.18 ,FALSE,$0.00 ,$25.28 ,$25.28 
7069b19c-de1b-438a-adf0-3365ce10c421,18539947412,19915007779,24-07-24 21:10,1221,NO_ANSWER,$12.21 ,2611.12,$13.06 ,0,$0.00 ,FALSE,$0.00 ,25.27,$25.27 
b6c68953-fe34-432a-99ad-4135c1f9f3a7,18089672876,17576067633,13-01-24 21:10,288,BUSY,$2.88 ,4445.2,$22.23 ,8,$0.16 ,FALSE,$0.00 ,$25.27 ,$25.27 
42cbd982-dd54-4287-b3df-92dc45029a04,15885811738,15697454101,04-05-24 21:10,263,FAILED,$2.63 ,4373.55,$21.87 ,38,$0.76 ,FALSE,$0.00 ,$25.26 ,$25.26 
